Date,Country,Province/State,Lat,Long,Confirmed,Recovered,Deaths
05/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
06/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
07/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
08/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
09/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
10/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
11/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
12/03/20,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
13/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
14/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
15/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
16/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
17/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
18/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
19/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
20/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
21/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
22/03/20,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
23/03/20,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
24/03/20,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
25/03/20,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
26/03/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
27/03/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
28/03/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
29/03/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
30/03/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
31/03/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
01/04/20,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
02/04/20,Antigua and Barbuda,,17.0608,-61.7964,9,0,0
03/04/20,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
04/04/20,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
05/04/20,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
06/04/20,Antigua and Barbuda,,17.0608,-61.7964,15,0,0
07/04/20,Antigua and Barbuda,,17.0608,-61.7964,19,0,1
08/04/20,Antigua and Barbuda,,17.0608,-61.7964,19,0,2
09/04/20,Antigua and Barbuda,,17.0608,-61.7964,19,0,2
10/04/20,Antigua and Barbuda,,17.0608,-61.7964,19,0,2
11/04/20,Antigua and Barbuda,,17.0608,-61.7964,21,0,2
12/04/20,Antigua and Barbuda,,17.0608,-61.7964,21,0,2
13/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,0,2
14/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,2
15/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,2
16/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
17/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
18/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
19/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
20/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,3,3
21/04/20,Antigua and Barbuda,,17.0608,-61.7964,23,7,3
22/04/20,Antigua and Barbuda,,17.0608,-61.7964,24,10,3
22/01/20,Argentina,,-38.4161,-63.6167,0,0,0
23/01/20,Argentina,,-38.4161,-63.6167,0,0,0
24/01/20,Argentina,,-38.4161,-63.6167,0,0,0
25/01/20,Argentina,,-38.4161,-63.6167,0,0,0
26/01/20,Argentina,,-38.4161,-63.6167,0,0,0
27/01/20,Argentina,,-38.4161,-63.6167,0,0,0
28/01/20,Argentina,,-38.4161,-63.6167,0,0,0
29/01/20,Argentina,,-38.4161,-63.6167,0,0,0
30/01/20,Argentina,,-38.4161,-63.6167,0,0,0
31/01/20,Argentina,,-38.4161,-63.6167,0,0,0
01/02/20,Argentina,,-38.4161,-63.6167,0,0,0
02/02/20,Argentina,,-38.4161,-63.6167,0,0,0
03/02/20,Argentina,,-38.4161,-63.6167,0,0,0
04/02/20,Argentina,,-38.4161,-63.6167,0,0,0
05/02/20,Argentina,,-38.4161,-63.6167,0,0,0
06/02/20,Argentina,,-38.4161,-63.6167,0,0,0
07/02/20,Argentina,,-38.4161,-63.6167,0,0,0
08/02/20,Argentina,,-38.4161,-63.6167,0,0,0
09/02/20,Argentina,,-38.4161,-63.6167,0,0,0
10/02/20,Argentina,,-38.4161,-63.6167,0,0,0
11/02/20,Argentina,,-38.4161,-63.6167,0,0,0
12/02/20,Argentina,,-38.4161,-63.6167,0,0,0
13/02/20,Argentina,,-38.4161,-63.6167,0,0,0
14/02/20,Argentina,,-38.4161,-63.6167,0,0,0
15/02/20,Argentina,,-38.4161,-63.6167,0,0,0
16/02/20,Argentina,,-38.4161,-63.6167,0,0,0
17/02/20,Argentina,,-38.4161,-63.6167,0,0,0
18/02/20,Argentina,,-38.4161,-63.6167,0,0,0
19/02/20,Argentina,,-38.4161,-63.6167,0,0,0
20/02/20,Argentina,,-38.4161,-63.6167,0,0,0
21/02/20,Argentina,,-38.4161,-63.6167,0,0,0
22/02/20,Argentina,,-38.4161,-63.6167,0,0,0
23/02/20,Argentina,,-38.4161,-63.6167,0,0,0
24/02/20,Argentina,,-38.4161,-63.6167,0,0,0
25/02/20,Argentina,,-38.4161,-63.6167,0,0,0
26/02/20,Argentina,,-38.4161,-63.6167,0,0,0
27/02/20,Argentina,,-38.4161,-63.6167,0,0,0
28/02/20,Argentina,,-38.4161,-63.6167,0,0,0
29/02/20,Argentina,,-38.4161,-63.6167,0,0,0
01/03/20,Argentina,,-38.4161,-63.6167,0,0,0
02/03/20,Argentina,,-38.4161,-63.6167,0,0,0
03/03/20,Argentina,,-38.4161,-63.6167,1,0,0
04/03/20,Argentina,,-38.4161,-63.6167,1,0,0
05/03/20,Argentina,,-38.4161,-63.6167,1,0,0
06/03/20,Argentina,,-38.4161,-63.6167,2,0,0
07/03/20,Argentina,,-38.4161,-63.6167,8,0,0
08/03/20,Argentina,,-38.4161,-63.6167,12,0,1
09/03/20,Argentina,,-38.4161,-63.6167,12,0,1
10/03/20,Argentina,,-38.4161,-63.6167,17,0,1
11/03/20,Argentina,,-38.4161,-63.6167,19,0,1
12/03/20,Argentina,,-38.4161,-63.6167,19,0,1
13/03/20,Argentina,,-38.4161,-63.6167,31,0,2
14/03/20,Argentina,,-38.4161,-63.6167,34,1,2
15/03/20,Argentina,,-38.4161,-63.6167,45,1,2
16/03/20,Argentina,,-38.4161,-63.6167,56,1,2
17/03/20,Argentina,,-38.4161,-63.6167,68,3,2
18/03/20,Argentina,,-38.4161,-63.6167,79,3,2
19/03/20,Argentina,,-38.4161,-63.6167,97,3,3
20/03/20,Argentina,,-38.4161,-63.6167,128,3,3
21/03/20,Argentina,,-38.4161,-63.6167,158,3,4
22/03/20,Argentina,,-38.4161,-63.6167,266,3,4
23/03/20,Argentina,,-38.4161,-63.6167,301,3,4
24/03/20,Argentina,,-38.4161,-63.6167,387,52,6
25/03/20,Argentina,,-38.4161,-63.6167,387,52,8
26/03/20,Argentina,,-38.4161,-63.6167,502,63,9
27/03/20,Argentina,,-38.4161,-63.6167,589,72,13
28/03/20,Argentina,,-38.4161,-63.6167,690,72,18
29/03/20,Argentina,,-38.4161,-63.6167,745,72,19
30/03/20,Argentina,,-38.4161,-63.6167,820,228,23
31/03/20,Argentina,,-38.4161,-63.6167,1054,240,27
01/04/20,Argentina,,-38.4161,-63.6167,1054,248,28
02/04/20,Argentina,,-38.4161,-63.6167,1133,256,36
03/04/20,Argentina,,-38.4161,-63.6167,1265,266,39
04/04/20,Argentina,,-38.4161,-63.6167,1451,279,43
05/04/20,Argentina,,-38.4161,-63.6167,1451,280,44
06/04/20,Argentina,,-38.4161,-63.6167,1554,325,48
07/04/20,Argentina,,-38.4161,-63.6167,1628,338,56
08/04/20,Argentina,,-38.4161,-63.6167,1715,358,63
09/04/20,Argentina,,-38.4161,-63.6167,1795,365,72
10/04/20,Argentina,,-38.4161,-63.6167,1975,375,82
11/04/20,Argentina,,-38.4161,-63.6167,1975,440,83
12/04/20,Argentina,,-38.4161,-63.6167,2142,468,90
13/04/20,Argentina,,-38.4161,-63.6167,2208,515,97
14/04/20,Argentina,,-38.4161,-63.6167,2277,559,102
15/04/20,Argentina,,-38.4161,-63.6167,2443,596,111
16/04/20,Argentina,,-38.4161,-63.6167,2571,631,115
17/04/20,Argentina,,-38.4161,-63.6167,2669,666,123
18/04/20,Argentina,,-38.4161,-63.6167,2758,685,129
19/04/20,Argentina,,-38.4161,-63.6167,2839,709,132
20/04/20,Argentina,,-38.4161,-63.6167,2941,737,136
21/04/20,Argentina,,-38.4161,-63.6167,3031,840,147
22/04/20,Argentina,,-38.4161,-63.6167,3144,872,152
22/01/20,Armenia,,40.0691,45.0382,0,0,0
23/01/20,Armenia,,40.0691,45.0382,0,0,0
24/01/20,Armenia,,40.0691,45.0382,0,0,0
25/01/20,Armenia,,40.0691,45.0382,0,0,0
26/01/20,Armenia,,40.0691,45.0382,0,0,0
27/01/20,Armenia,,40.0691,45.0382,0,0,0
28/01/20,Armenia,,40.0691,45.0382,0,0,0
29/01/20,Armenia,,40.0691,45.0382,0,0,0
30/01/20,Armenia,,40.0691,45.0382,0,0,0
31/01/20,Armenia,,40.0691,45.0382,0,0,0
01/02/20,Armenia,,40.0691,45.0382,0,0,0
02/02/20,Armenia,,40.0691,45.0382,0,0,0
03/02/20,Armenia,,40.0691,45.0382,0,0,0
04/02/20,Armenia,,40.0691,45.0382,0,0,0
05/02/20,Armenia,,40.0691,45.0382,0,0,0
06/02/20,Armenia,,40.0691,45.0382,0,0,0
07/02/20,Armenia,,40.0691,45.0382,0,0,0
08/02/20,Armenia,,40.0691,45.0382,0,0,0
09/02/20,Armenia,,40.0691,45.0382,0,0,0
10/02/20,Armenia,,40.0691,45.0382,0,0,0
11/02/20,Armenia,,40.0691,45.0382,0,0,0
12/02/20,Armenia,,40.0691,45.0382,0,0,0
13/02/20,Armenia,,40.0691,45.0382,0,0,0
14/02/20,Armenia,,40.0691,45.0382,0,0,0
15/02/20,Armenia,,40.0691,45.0382,0,0,0
16/02/20,Armenia,,40.0691,45.0382,0,0,0
17/02/20,Armenia,,40.0691,45.0382,0,0,0
18/02/20,Armenia,,40.0691,45.0382,0,0,0
19/02/20,Armenia,,40.0691,45.0382,0,0,0
20/02/20,Armenia,,40.0691,45.0382,0,0,0
21/02/20,Armenia,,40.0691,45.0382,0,0,0
22/02/20,Armenia,,40.0691,45.0382,0,0,0
23/02/20,Armenia,,40.0691,45.0382,0,0,0
24/02/20,Armenia,,40.0691,45.0382,0,0,0
25/02/20,Armenia,,40.0691,45.0382,0,0,0
26/02/20,Armenia,,40.0691,45.0382,0,0,0
27/02/20,Armenia,,40.0691,45.0382,0,0,0
28/02/20,Armenia,,40.0691,45.0382,0,0,0
29/02/20,Armenia,,40.0691,45.0382,0,0,0
01/03/20,Armenia,,40.0691,45.0382,1,0,0
02/03/20,Armenia,,40.0691,45.0382,1,0,0
03/03/20,Armenia,,40.0691,45.0382,1,0,0
04/03/20,Armenia,,40.0691,45.0382,1,0,0
05/03/20,Armenia,,40.0691,45.0382,1,0,0
06/03/20,Armenia,,40.0691,45.0382,1,0,0
07/03/20,Armenia,,40.0691,45.0382,1,0,0
08/03/20,Armenia,,40.0691,45.0382,1,0,0
09/03/20,Armenia,,40.0691,45.0382,1,0,0
10/03/20,Armenia,,40.0691,45.0382,1,0,0
11/03/20,Armenia,,40.0691,45.0382,1,0,0
12/03/20,Armenia,,40.0691,45.0382,4,0,0
13/03/20,Armenia,,40.0691,45.0382,8,0,0
14/03/20,Armenia,,40.0691,45.0382,18,0,0
15/03/20,Armenia,,40.0691,45.0382,26,0,0
16/03/20,Armenia,,40.0691,45.0382,52,0,0
17/03/20,Armenia,,40.0691,45.0382,78,1,0
18/03/20,Armenia,,40.0691,45.0382,84,1,0
19/03/20,Armenia,,40.0691,45.0382,115,1,0
20/03/20,Armenia,,40.0691,45.0382,136,1,0
21/03/20,Armenia,,40.0691,45.0382,160,1,0
22/03/20,Armenia,,40.0691,45.0382,194,2,0
23/03/20,Armenia,,40.0691,45.0382,235,2,0
24/03/20,Armenia,,40.0691,45.0382,249,14,0
25/03/20,Armenia,,40.0691,45.0382,265,16,0
26/03/20,Armenia,,40.0691,45.0382,290,18,1
27/03/20,Armenia,,40.0691,45.0382,329,28,1
28/03/20,Armenia,,40.0691,45.0382,407,30,1
29/03/20,Armenia,,40.0691,45.0382,424,30,3
30/03/20,Armenia,,40.0691,45.0382,482,30,3
31/03/20,Armenia,,40.0691,45.0382,532,30,3
01/04/20,Armenia,,40.0691,45.0382,571,31,4
02/04/20,Armenia,,40.0691,45.0382,663,33,7
03/04/20,Armenia,,40.0691,45.0382,736,43,7
04/04/20,Armenia,,40.0691,45.0382,770,43,7
05/04/20,Armenia,,40.0691,45.0382,822,57,7
06/04/20,Armenia,,40.0691,45.0382,833,62,8
07/04/20,Armenia,,40.0691,45.0382,853,87,8
08/04/20,Armenia,,40.0691,45.0382,881,114,9
09/04/20,Armenia,,40.0691,45.0382,921,138,10
10/04/20,Armenia,,40.0691,45.0382,937,149,12
11/04/20,Armenia,,40.0691,45.0382,967,173,13
12/04/20,Armenia,,40.0691,45.0382,1013,197,13
13/04/20,Armenia,,40.0691,45.0382,1039,211,14
14/04/20,Armenia,,40.0691,45.0382,1067,265,16
15/04/20,Armenia,,40.0691,45.0382,1111,297,17
16/04/20,Armenia,,40.0691,45.0382,1159,358,18
17/04/20,Armenia,,40.0691,45.0382,1201,402,19
18/04/20,Armenia,,40.0691,45.0382,1248,523,20
19/04/20,Armenia,,40.0691,45.0382,1291,545,20
20/04/20,Armenia,,40.0691,45.0382,1339,580,22
21/04/20,Armenia,,40.0691,45.0382,1401,609,24
22/04/20,Armenia,,40.0691,45.0382,1473,633,24
22/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
23/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
24/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
25/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
26/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
27/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
28/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
29/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
30/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
31/01/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
01/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
02/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
03/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
04/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
05/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
06/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
07/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
08/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
09/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
10/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
11/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
12/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
13/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
14/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
15/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
16/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
17/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
18/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
19/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
20/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
21/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
22/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
23/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
24/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
25/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
26/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
27/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
28/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
29/02/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
01/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
02/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
03/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
04/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
05/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
06/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
07/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
08/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
09/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
10/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
11/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
12/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,0,0,0
13/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,1,0,0
14/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,1,0,0
15/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,1,0,0
16/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,2,0,0
17/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,2,0,0
18/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,3,0,0
19/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,4,0,0
20/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,6,0,0
21/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,9,0,0
22/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,19,0,0
23/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,32,0,0
24/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,39,0,0
25/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,39,0,0
26/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,53,1,0
27/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,62,1,0
28/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,71,2,0
29/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,77,2,0
30/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,78,2,1
31/03/20,Australia,Australian Capital Territory,-35.4735,149.0124,80,3,1
01/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,84,8,1
02/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,87,11,1
03/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,91,18,1
04/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,93,18,2
05/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,96,28,2
06/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,96,40,2
07/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,96,40,2
08/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,99,40,2
09/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,100,47,2
10/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,59,2
11/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,59,2
12/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,59,2
13/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,102,59,2
14/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,72,2
15/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,72,3
16/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,82,3
17/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,81,3
18/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,88,3
19/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,88,3
20/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,88,3
21/04/20,Australia,Australian Capital Territory,-35.4735,149.0124,103,88,3
22/01/20,Australia,New South Wales,-33.8688,151.2093,0,0,0
23/01/20,Australia,New South Wales,-33.8688,151.2093,0,0,0
24/01/20,Australia,New South Wales,-33.8688,151.2093,0,0,0
25/01/20,Australia,New South Wales,-33.8688,151.2093,0,0,0
26/01/20,Australia,New South Wales,-33.8688,151.2093,3,0,0
27/01/20,Australia,New South Wales,-33.8688,151.2093,4,0,0
28/01/20,Australia,New South Wales,-33.8688,151.2093,4,0,0
29/01/20,Australia,New South Wales,-33.8688,151.2093,4,0,0
30/01/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
31/01/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
01/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
02/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
03/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
04/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
05/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
06/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
07/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
08/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
09/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
10/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
11/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
12/02/20,Australia,New South Wales,-33.8688,151.2093,4,2,0
13/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
14/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
15/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
16/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
17/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
18/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
19/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
20/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
21/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
22/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
23/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
24/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
25/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
26/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
27/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
28/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
29/02/20,Australia,New South Wales,-33.8688,151.2093,4,4,0
01/03/20,Australia,New South Wales,-33.8688,151.2093,6,4,0
02/03/20,Australia,New South Wales,-33.8688,151.2093,6,4,0
03/03/20,Australia,New South Wales,-33.8688,151.2093,13,4,0
04/03/20,Australia,New South Wales,-33.8688,151.2093,22,4,1
05/03/20,Australia,New South Wales,-33.8688,151.2093,22,4,1
06/03/20,Australia,New South Wales,-33.8688,151.2093,26,4,1
07/03/20,Australia,New South Wales,-33.8688,151.2093,28,4,1
08/03/20,Australia,New South Wales,-33.8688,151.2093,38,4,2
09/03/20,Australia,New South Wales,-33.8688,151.2093,48,4,2
10/03/20,Australia,New South Wales,-33.8688,151.2093,55,4,2
11/03/20,Australia,New South Wales,-33.8688,151.2093,65,4,2
12/03/20,Australia,New South Wales,-33.8688,151.2093,65,4,2
13/03/20,Australia,New South Wales,-33.8688,151.2093,92,4,2
14/03/20,Australia,New South Wales,-33.8688,151.2093,112,4,2
15/03/20,Australia,New South Wales,-33.8688,151.2093,134,4,2
16/03/20,Australia,New South Wales,-33.8688,151.2093,171,4,2
17/03/20,Australia,New South Wales,-33.8688,151.2093,210,4,4
18/03/20,Australia,New South Wales,-33.8688,151.2093,267,4,5
19/03/20,Australia,New South Wales,-33.8688,151.2093,307,4,5
20/03/20,Australia,New South Wales,-33.8688,151.2093,353,4,6
21/03/20,Australia,New South Wales,-33.8688,151.2093,436,4,6
22/03/20,Australia,New South Wales,-33.8688,151.2093,669,4,6
23/03/20,Australia,New South Wales,-33.8688,151.2093,669,4,6
24/03/20,Australia,New South Wales,-33.8688,151.2093,818,4,7
25/03/20,Australia,New South Wales,-33.8688,151.2093,1029,4,7
26/03/20,Australia,New South Wales,-33.8688,151.2093,1219,4,7
27/03/20,Australia,New South Wales,-33.8688,151.2093,1405,4,7
28/03/20,Australia,New South Wales,-33.8688,151.2093,1617,4,8
29/03/20,Australia,New South Wales,-33.8688,151.2093,1791,4,8
30/03/20,Australia,New South Wales,-33.8688,151.2093,2032,4,8
31/03/20,Australia,New South Wales,-33.8688,151.2093,2032,4,8
01/04/20,Australia,New South Wales,-33.8688,151.2093,2182,4,9
02/04/20,Australia,New South Wales,-33.8688,151.2093,2298,4,10
03/04/20,Australia,New South Wales,-33.8688,151.2093,2389,4,12
04/04/20,Australia,New South Wales,-33.8688,151.2093,2493,4,12
05/04/20,Australia,New South Wales,-33.8688,151.2093,2580,4,16
06/04/20,Australia,New South Wales,-33.8688,151.2093,2637,4,18
07/04/20,Australia,New South Wales,-33.8688,151.2093,2686,4,21
08/04/20,Australia,New South Wales,-33.8688,151.2093,2734,4,21
09/04/20,Australia,New South Wales,-33.8688,151.2093,2773,4,21
10/04/20,Australia,New South Wales,-33.8688,151.2093,2822,4,22
11/04/20,Australia,New South Wales,-33.8688,151.2093,2857,4,23
12/04/20,Australia,New South Wales,-33.8688,151.2093,2857,4,24
13/04/20,Australia,New South Wales,-33.8688,151.2093,2863,4,25
14/04/20,Australia,New South Wales,-33.8688,151.2093,2870,4,25
15/04/20,Australia,New South Wales,-33.8688,151.2093,2886,4,25
16/04/20,Australia,New South Wales,-33.8688,151.2093,2897,4,25
17/04/20,Australia,New South Wales,-33.8688,151.2093,2926,1379,26
18/04/20,Australia,New South Wales,-33.8688,151.2093,2926,1379,26
19/04/20,Australia,New South Wales,-33.8688,151.2093,2926,1379,26
20/04/20,Australia,New South Wales,-33.8688,151.2093,2926,1379,26
21/04/20,Australia,New South Wales,-33.8688,151.2093,2926,1379,26
22/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
23/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
24/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
25/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
26/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
27/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
28/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
29/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
30/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
31/01/20,Australia,Northern Territory,-12.4634,130.8456,0,0,0
